"Country" "Lat" "Long" "X4.6.20" "X4.7.20" "X4.8.20" "SL.AGR.EMPL.MA.ZS" "SP.RUR.TOTL.ZS" "SH.TBS.INCD" "SM.POP.NETM" "SP.URB.TOTL.IN.ZS" "EN.ATM.CO2E.PC" "EG.ELC.ACCS.ZS" "EN.URB.MCTY.TL.ZS" "SP.POP.TOTL" "NY.GDP.MKTP.KD.ZG" "NE.IMP.GNFS.ZS" "SL.UEM.TOTL.ZS" "EN.ATM.PM25.MC.ZS" "BX.KLT.DINV.CD.WD" "BN.CAB.XOKA.CD" "FI.RES.TOTL.CD" "SP.DYN.LE00.FE.IN" "SP.DYN.LE00.MA.IN" "SH.SGR.CRSK.ZS" "SP.POP.65UP.TO.ZS" "SH.STA.DIAB.ZS" "SH.DTH.NCOM.ZS" "SP.DYN.IMRT.IN" "IS.AIR.DPRT" "ST.INT.XPND.MP.ZS" "ST.INT.RCPT.XP.ZS" "SP.DYN.LE00.FE.IN.1" "SL.GDP.PCAP.EM.KD" "LP.LPI.OVRL.XQ" "EN.URB.LCTY.UR.ZS" "EN.POP.DNST" "SH.STA.TRAF.P5"
"53" "El Salvador" 13.7942 -88.8965 69 78 93 28.9419994354248 27.977 70 -202694 72.023 0.998428943780015 99.4903869628906 17.2362891278643 6420744 2.53894979803808 48.6179529493035 4.34600019454956 100 426819833.289778 -1241754700.4564 3568810597.97393 77.417 68.006 12.9 8.28709000480629 8.8 73.8 11.8 27601 3.86789820108477 18.1877160490933 77.417 17562.744140625 2.58 23.9316479587026 309.881467181467 22.2
"54" "Equatorial Guinea" 1.5 10 16 16 18 41.1500015258789 27.857 201 79998 72.143 4.76396715246517 67.1840972900391 25.5606591907533 1308974 -6.12874928878162 43.3468044957638 9.21199989318848 100 395884364.5524 -4346689112.563 48929813.6121629 59.259 57.059 47.3220277777778 2.45787734677897 6 35.9 62.6 19549.2208516854 6.04897031165336 9.14138082761654 59.259 56413.83984375 2.32 39.8054499842746 46.6657397504456 24.6
"55" "Eritrea" 15.1794 39.7823 31 31 33 59.3549995422363 52.8471369299002 89 -199290 43.7654521825397 0.650893193373025 48.4237899780273 16.4549674352871 3213972 5.6434375384576 57.2591489229036 6.5460000038147 100 61015000 -4346689112.563 31282991842.276 67.745 63.404 55.2216869747899 3.842704508252 5.1 45.2 31.3 919 3.87942018045015 8.65669575903159 67.745 4015.32397460938 2.09 32.8759084816751 124.853193407185 25.3
"56" "Estonia" 58.5953 25.0136 1108 1149 1185 4.97100019454956 31.12 13 19555 68.88 14.848819173174 100 29.5104259676523 1320884 4.76115846853359 70.7437935394783 5.88199996948242 0 1180195916.01414 612392506.040835 755005588.304243 82.2 73.3 79.6 19.6263568469749 4.2 92.7 2.1 790 7.59774586816587 10.2228003517302 82.2 64494.19140625 3.31 48.0341823977138 30.3861053600184 6.1
"57" "Eswatini" -26.5225 31.4659 10 10 12 14.456000328064 76.201 329 -41764 23.799 1.09840450548437 73.5262756347656 24.1259777708362 1136191 2.35100982006338 43.9119686281662 22.8540000915527 100 31264218.2718227 90250293.8305522 440685903.013845 62.753 54.329 11.3 4.01458794083506 4.5 36.7 43 92618.2710093695 2.08087997275661 0.863933573703219 62.753 28880.3984375 2.65276948498698 37.9131252023694 66.0576162790698 26.9
"58" "Ethiopia" 9.145 40.4897 44 52 55 71.0279998779297 79.237 151 150002 20.763 0.118240576234369 44.3 4.02809957786142 109224559 6.81016939097316 22.798726646213 1.78799998760223 100 3360419368.65295 -4611293722.98811 3987464165.90059 67.784 63.997 58.6647425303455 3.50113299760986 4.3 39.3 39.1 110971 3.0744322898584 46.5352282793683 67.784 3975.82788085938 2.58911733500418 19.4003737935325 109.224559 26.7
"59" "Fiji" -17.7134 178.065 14 15 15 39.5550003051758 43.752 54 -31008 56.248 1.35007092133099 96 24.3025045370268 883483 3.52620937156848 44.151412909059 4.15100002288818 82.8031823467088 468845976.069601 -470069077.236674 947653331.857671 69.043 65.594 47.3583774509804 5.44968041263952 14.7 84.4 21.6 24134 5.16960165314811 51.3240403469038 69.043 23569.73046875 2.35 40.257165456544 48.3570333880679 9.6
"60" "Finland" 64 26 2176 2308 2487 5.18400001525879 14.618 4.7 70000 85.382 8.66072124349448 100 23.1802176493508 5518050 1.67143888071415 39.2931632352753 7.2519998550415 0 -4878401765.03615 -4468797258.63879 10309164187.4717 84.4 78.6 0.1 21.7207875455222 5.6 93.2 1.4 125804 6.66518349258762 5.27907315743818 84.4 93160.171875 3.97 27.1488368371241 18.1568556480537 4.7
"61" "France" 91.3624 59.7192 98963 110065 113959 3.5 19.556 8.9 182636 80.444 4.57318159541951 100 22.7570834232261 66987244 1.72488062714211 32.1109689812119 9.09899997711182 78.2135639205549 59857774930.3435 -19014298810.729 166483400196.79 85.7 79.5 0 20.0346247469881 4.8 87.6 3.4 597412 6.18840249891611 8.07752900565779 85.7 97407.5 3.84 20.2291975765162 122.338395739199 5.5
"62" "Gabon" -0.8037 11.6094 24 30 34 26.6140003204346 10.63 525 16301 89.37 2.75638178150547 92.1912002563477 38.8096001139954 2119275 0.835804969429503 21.5123688593313 19.6060009002686 100 845752960.6347 -16888889457.3113 1321051088.57443 67.883 63.879 14.7 3.56390746835592 6 41 32.7 345391.10681346 8.0428349252433 9.14138082761654 67.883 62350.12890625 2.16 42.9509354824403 8.22476423332169 23.2
"63" "Gambia" 13.4432 -15.3101 4 4 4 24.2730007171631 38.73 174 -15436 61.27 0.253640981758284 56.2 19.1076804987532 2280102 6.54702656494995 41.5109863180911 8.89799976348877 100 32957945.2678928 -78645905.1960736 191773260.980301 62.84 60.088 41.3 2.58998093938232 1.9 34.3 39 625 1.67432277078687 48.2694865019217 62.84 5417.39404296875 2.4 31.2924386085219 225.30652173913 29.7
"64" "Georgia" 42.3154 43.3569 188 196 211 40.443000793457 41.368 80 -50000 58.632 2.41646049619644 100 28.8751809166443 3731000 4.80000000000014 61.1971488341745 14.246000289917 100 1218652826.35 -1192744352.9 3289463516.7195 77.816 68.98 36.7844619883041 14.8654914310525 5.8 93.7 8.7 7108 8.91481277731131 39.5431186389124 77.816 21660.1640625 2.44 49.2481577648156 65.2752020714511 15.3
"65" "Germany" 51 9 103374 107663 113296 1.60300004482269 22.688 7.3 2719112 77.312 8.88937039483839 100 9.58047278695829 82927922 1.52744629830981 41.254735570526 3.19899988174438 89.1743564300489 105276890168.508 289897516287.849 198027061675.403 83.5 78.6 0.1 21.4619619953309 10.4 91.2 3.1 922648.643490196 6.38673994407597 3.22285053527186 83.5 92717.6875 4.2 5.54038959350593 237.3709697733 4.1
"66" "Ghana" 7.9465 -1.0232 214 287 313 40.3619995117188 43.94 148 -50000 56.06 0.531371737898168 79 18.4905668363887 29767108 6.26348073195742 36.4138216028432 6.78399991989136 100 2989035000 -2043923676.53035 6294851564.02725 64.503 62.437 19.3 3.06889800693396 2.5 42.7 34.9 14373 5.72353595699859 4.42376536974536 64.503 11848.2451171875 2.57 18.3654162432694 130.821429199262 24.9
"67" "Greece" 39.0742 21.8243 1755 1832 1884 12.3269996643066 20.942 4.5 -80000 79.058 6.18033726778447 100 29.4155262821333 10727668 1.93437082746027 36.3904688555073 18.0809993743896 99.9999999998588 4025447788.57701 -6248523036.36721 7578500698.89502 84 78.9 7.7 21.6552720778435 4.7 86.2 3.6 144040 4.55695193033916 26.3766965912666 84 67037.2421875 3.2 37.2075254566635 83.2247323506594 9.2
"68" "Grenada" 12.1165 -61.679 12 12 12 23.0575951533941 63.728 2.1 -1000 36.272 2.22238342730161 94.695671081543 16.4401334913656 111454 4.17721518987342 55.1720799500312 4.38111770134956 100 153748019.800794 -116327736.4428 233815853.807382 74.949 70.07 19.9097291666667 9.62190679562869 10.7 81.3 13.7 81784.5627327009 6.35955589379954 84.3383121928503 74.949 46255.8670155518 2.65276948498698 38.1213691406745 327.805882352941 9.3
"69" "Guatemala" 15.7835 -90.2308 70 77 87 39.3730010986328 48.946 26 -46073 51.054 1.1510008356966 93.2880935668945 16.5302406271128 17247807 3.14504331729282 27.6848354752307 2.74600005149841 100 1051500000 6.65e+08 12583121641.7733 76.721 70.83 38.2 4.81207250828785 10 59.2 22.1 3205 5.13450008473528 11.1311802061383 76.721 19070.828125 2.41 32.3779554027252 160.953779395297 16.6
"70" "Guinea" 9.9456 -9.6966 128 144 164 62.2130012512207 63.86 176 -20000 36.14 0.219671872697791 35.4412155151367 14.8467358416306 12414318 6.16385332467215 53.0245859191977 3.57200002670288 100 352760000 -190500000 1224990168.34101 61.153 60.04 91.3 2.92602244847935 2.4 35.1 64.9 81784.5627327009 9.93625035529261 0.188629788318182 61.153 6207.51806640625 2.2 41.0811684295341 50.5222122741332 28.2
"71" "Guinea-Bissau" 11.8037 -15.1804 18 33 33 65.9909973144531 56.64 361 -6996 43.36 0.160335468516147 26.0473480224609 23.7253677025279 1874309 3.79999999203385 32.4552944897155 4.07000017166138 100 20553776.349135 -54107891.3671534 31282991842.276 59.62 55.597 67.9 2.82371633615269 2.4 30 54 81784.5627327009 16.2559757349751 5.25980895623503 59.62 3874.31005859375 2.39 68.7091177556294 66.6539473684211 31.1
"72" "Guyana" 5 -58.75 31 33 37 24.5629997253418 73.394 83 -30001 26.606 2.63239277948073 90.864875793457 29.4190856457714 779004 4.10000155013697 47.1231768121411 12.2189998626709 99.9881773200384 1180405596.06866 -1071725155.54714 518509369.454311 72.847 66.605 26.4157929292929 6.45027124309697 11.6 67.6 25.1 1931 2.63362399948619 1.75306045052141 72.847 21813.025390625 2.36 32.8784138220834 3.95734823469647 24.6
"73" "Haiti" 18.9712 -72.2852 24 25 27 63.1679992675781 44.722 176 -175000 55.278 0.271140186830838 43.7525634765625 23.7051270248713 11123176 1.48387978817684 58.4729311903517 13.4840002059937 100 1.05e+08 -342991166.731597 2370915011.76722 65.454 61.139 55.7 4.94940384843253 6.7 57.1 49.5 92618.2710093695 10.5625286767651 34.8631710747482 65.454 4216.81005859375 2.11 42.8834760823847 403.59854862119 26.0954568764569
"74" "Honduras" 15.2 -86.2419 298 305 312 44.6300010681152 42.904 37 -34000 57.096 1.05764802292736 86.5 14.2168226576168 9587522 3.74558474629505 60.3559049549425 4.10900020599365 99.9835217097179 1442587576.2096 -1263363273.91889 4769082161.53781 77.201 72.573 51.5 4.69061765907812 7.3 66.5 15.1 14832 4.46381183124831 10.2277038951877 77.201 10923.404296875 2.6 24.8998555376855 85.6870319063366 16.7
"75" "Hungary" 47.1625 19.5033 744 817 895 6.77400016784668 28.649 6.4 29999 71.351 4.2655749757664 100 18.0114210723237 9768785 5.09400256449817 80.5650745438455 3.46399998664856 100 -65454432832.8767 -677865387.331751 31366581856.0416 79.7 72.6 35.7 19.1577253832321 6.9 93.8 3.6 183541 2.57859219349514 7.15034979440386 79.7 62492.828125 3.42 25.2434030604325 107.906605545123 7.8
"76" "Iceland" 64.9631 -19.0208 1562 1586 1616 5.29300022125244 6.187 2.7 1900 93.813 6.05965740746397 100 39.0395689091175 353574 4.61147602956513 44.1312252976555 2.95000004768372 10.2852157949761 -434601330.215204 731283429.759972 6321213331.79507 84.1 80.4 35.3 14.7950925565689 5.8 89.8 1.5 54653.3025910987 15.9619688394254 25.5502920869965 84.1 84533.7265625 3.23 30.5925082395108 3.52692269326683 6.6
"77" "India" 21 78 4778 5311 5916 39.5270004272461 65.97 199 -2663434 34.03 1.72767050665838 92.6186599731445 15.4350806157941 1352617328 6.81136932613997 23.6396344113843 2.55100011825562 100 42117450737.2644 -65599439052.6676 399167159226.682 70.425 68 36.8 6.17995564947149 10.4 62.7 29.9 1200111.363 4.0111352655606 5.42657307048889 70.425 19588.892578125 3.18 6.19464475222521 454.938072575247 22.6
"78" "Indonesia" -0.7893 113.9213 2491 2738 2956 31.55299949646 44.675 316 -494777 55.325 1.81937838004494 98.14 13.3834074123722 267663435 5.17127032830882 22.0559700304026 4.375 95.5671472610627 19703343215.2014 -31046428468.8272 120660974090.95 73.515 69.156 20.2 5.85716561272863 6.3 73.3 21.1 959307.381 5.37795613606031 7.47385870702564 73.515 25804.927734375 3.15 7.10196276396912 147.75219008926 12.2
"79" "Iran" 32 53 60500 62589 64586 16.44700050354 25.102 14 -274998 74.898 8.38410110077933 100 25.9887213818331 81800269 2.41857958848197 32.7924035207982 11.9919996261597 100 3480333000 6896362043.7481 43871423927.5028 77.436 75.217 27.9 6.18457380562499 9.6 81.9 12.4 228803.615779 4.18103586746956 5.94295978371137 77.436 68776.09375 2.85 14.5200207649286 50.222420123284 20.5
"80" "Iraq" 33 44 1031 1122 1202 17.9300003051758 29.527 42 39171 70.473 4.89491703042353 100 25.0774660713542 38433600 -0.562745503168955 35.9484339574529 7.90500020980835 100 -4885100000 34369500000 64719421423.3098 72.318 68.277 19.7087420634921 3.32359966279505 8.8 54.7 22.5 21071 13.8107461846825 2.16032293890942 72.318 66629.1640625 2.18 25.1499973546547 88.5305700354617 20.7
"81" "Ireland" 53.1424 -7.6921 5364 5709 6074 7.91699981689453 36.83 7 118020 63.17 7.31393980771791 100 24.7537759302245 4853506 8.16987093310331 89.1849891528727 5.28399991989136 0.274091678859734 64535780983.1594 40900554448.0038 5222681912.93715 83.8 80.2 1.1 13.8658017012923 3.2 90.6 3.1 935961 2.17136602578505 3.13566641130987 83.8 157287.921875 3.51 39.1859645918407 70.452983016403 4.1
"82" "Israel" 31 35 8904 9248 9404 1.40199995040894 7.58199999999999 4 50002 92.418 7.86318134790706 100 57.9236362817713 8883800 3.45370251802824 29.0185324309142 3.93099999427795 100 20788600000 9276500000.00001 115265900520.851 84.6 80.7 3.9 11.9769860249625 9.7 85.8 3 53901 9.10212839733564 7.42192635441192 84.6 81156.4765625 3.31 48.853406055616 410.526802218115 4.2
"83" "Italy" 43 12 132547 135586 139422 4.7519998550415 29.562 7 744713 70.438 5.27086678640296 100 18.7412006460296 60431283 0.77434001307563 28.9543448380087 9.21500015258789 94.7772139982593 39614439156.6484 53839134098.599 152361936421.553 85.6 81 1 22.7516796025077 5 91.4 2.6 256596 6.23859550712916 7.86744626582275 85.6 96468.890625 3.74 9.88970527517275 205.450747943156 5.6
"84" "Jamaica" 18.1096 -77.2975 58 63 63 22.3090000152588 44.326 2.9 -56658 55.674 2.5814458863859 99.5064468383789 20.0387576190034 2934855 1.94087814684517 51.0685283261114 9.52400016784668 99.9999999999574 774620603.11409 -287575331.009028 3532039680.05605 75.878 72.708 14.3 8.79664255070196 11.3 80 12.4 1215.272 6.32732336588992 53.3759013135404 75.878 18143.576171875 2.52 36.0526723261591 270.993074792244 13.6
"85" "Japan" 36 138 3654 3906 4257 3.73399996757507 8.384 14 357800 91.616 9.53870610327163 100 64.6280420867611 126529100 0.788455875670337 18.1928640768829 2.40599989891052 76.7615082281987 25876986330.2024 174718680921.703 1270467038786.78 87.26 81.09 0.4 27.576369910355 5.6 82.4 1.8 999594 3.03615914975781 4.871737679008 87.26 77383.8984375 4.03 32.3223008102939 347.073458415624 4.1
"86" "Jordan" 31.24 36.51 349 353 358 3.86999988555908 9.021 5 51099 90.979 2.96523830754741 100 20.7370401659862 9956011 1.94029220505026 54.5586978750823 14.9449996948242 100 949859154.929577 -2849859154.92958 31282991842.276 76.052 72.628 11.4 3.84649039799834 12.7 78.4 13.9 36127 6.55918569395459 41.3262661514424 76.052 38873.82421875 2.69 22.7932168226138 112.14249831043 24.4
"87" "Kazakhstan" 48.0196 66.9237 662 697 727 15.6180000305176 42.572 68 -90000 57.428 14.3631697418223 100 15.8516026510329 18276499 4.09999999987123 25.2912504856636 5.42500019073486 87.4142305282549 213804024.55809 -288852181.077518 30976612438.5176 76.92 68.72 3.8 7.39184627103032 6.1 86 8.8 83287 6.16982969184371 3.95182001514157 76.92 52588.8359375 2.81 17.4260191763813 6.76982590658221 17.6
"88" "Kenya" -0.0236 37.9062 158 172 179 50.9790000915527 72.97 292 -50000 27.03 0.305923721896161 63.8114700317383 10.8959973350461 51393010 6.3197813635439 23.0051779768841 9.30500030517578 100 1625921493.6155 -4346689112.563 8196864887.82406 68.244 63.539 38.9 2.33918661191556 3.1 27.1 30.6 137602.178444667 5.86685128956571 9.48055937935824 68.244 8818.2744140625 2.81 31.5721355695063 90.2994166637383 27.8
"89" "Korea, South" 36 128 10284 10331 10384 4.92000007629395 18.541 66 58657 81.459 11.5703454093401 100 50.1461578887108 51635256 2.66831140171185 38.9937736107049 3.71399998664856 100 14479300000 76408500000 403082233385.987 85.7 79.7 0.3 14.4185558323969 6.9 79.8 2.7 526374 5.41265395644938 2.74066915060513 85.7 72270.203125 3.61 23.6878905332168 529.652103632681 9.8
"90" "Kosovo" 42.602636 20.902977 145 170 184 16.4112543196189 32.1653292387076 61.7434144028486 29813.5256029778 69.7496811752137 3.76286381830144 100 15.7140660391572 1845300 3.81331354078284 55.5775847829135 4.91108721912041 99.2509383099857 318542989.390947 -600498293.816061 881167306.173398 74.2 69.8 18.3844365079365 17.6608492780739 7.32285409606733 85.4365594673353 15.5094393108926 81784.5627327009 5.10330985577576 6.36046412317758 74.2 37877.3130446032 2.8579798587893 30.5081794013204 96.1481132800629 16.3746363863175
"91" "Kuwait" 29.5 47.75 665 743 855 3.21700000762939 0 23 197600 100 25.8492292753449 100 72.2515528813535 4137309 1.24601594652857 43.7670247605056 2.16499996185303 100 -21377568.8207293 24049115228.234 40282453060.4129 76.364 74.584 16.9104666005291 2.55047238400198 12.2 72.4 6.7 46450 20.992662623811 1.07865245178358 76.364 119560.65625 2.86 72.2515528813535 232.172222222222 17.6
"92" "Kyrgyzstan" 41.2044 74.7661 216 228 270 25.6609992980957 63.649 116 -20000 36.351 1.64639533887413 100 29.2418482755115 6315800 3.50000000000006 68.3891768514591 7.35599994659424 97.4325569187238 144222600 -718465826.563985 2156976620.36741 75.4 67.2 38.4 4.49472797559656 6.1 82.7 16.9 16344.3719734617 8.26084076428752 18.7296687285002 75.4 9523.134765625 2.55 43.3964063948262 32.9290928050052 15.4
"93" "Laos" 19.85627 102.495496 12 14 15 66.0650024414063 64.996 162 -73518 35.004 0.29436488328788 93.6 24.2906749940032 7061507 6.24796000755872 42.587906211 0.574000000953674 100 1319609797.48538 -1430372875.80012 980441052.937056 69.074 65.508 47.7 4.0751499644481 6.4 59.6 37.6 10172.8429167433 12.9676847934516 12.1779774535739 69.074 13353.1787109375 2.7 26.8934100921996 30.5957842287695 16.6
"94" "Latvia" 56.8796 24.6032 542 548 577 9.44699954986572 31.858 29 -74186 68.142 3.49819288166911 100 30.1811013568736 1926542 4.62077695023 61.4891823719436 8.22299957275391 89.0140461977576 446985589.697802 -210956999.560439 4370730735.82853 79.7 69.9 88.8 20.0436203206809 5 91.8 3.3 54356 3.68059042893868 5.01365220069174 79.7 59081.03125 2.81 48.5296134017477 30.9833065294307 9.3
"95" "Lebanon" 33.8547 35.8623 541 548 576 10.8470001220703 11.407 11 -150060 88.593 3.84359823135183 100 34.8269399942327 6848925 0.199990636430059 39.6092335810864 6.19600009918213 100 2632087415.3 -12445109298 52380608542.3956 80.786 77.031 5.8 7.00236813439294 11.2 90.6 6.4 25740 19.4679123290367 45.4227864911041 80.786 41021.07421875 2.72 39.311165343918 669.494134897361 18.1
"96" "Liberia" 6.4281 -9.4295 14 14 31 45.8409996032715 48.849 308 -25000 51.151 0.214493388584254 21.4888687133789 29.4315577766817 4818977 1.22255131299607 94.3321078431372 2.03200006484985 100 129129754.833293 -674092298.882529 560299001.752168 64.68 61.911 35.5 3.25343179968014 2.4 31.4 53.5 92618.2710093695 0.618232004984871 11.7470510108502 64.68 2453.48999023438 2.23 57.5385757549326 50.0309073920266 35.9
"97" "Libya" 26.3351 17.228331 19 20 21 7.35300016403198 19.898 40 -9997 80.102 8.958794329552 70.1482009887695 17.3352457196282 6678567 7.9497367979429 40.1212444439452 17.2999992370605 100 12123039.3250259 -4346689112.563 85335649782.1665 75.619 69.672 23.8999920634921 4.39204025898401 10.2 71.9 10.2 7412.42875400346 3.96639818840524 8.20459569058472 75.619 72134.78125 2.11 21.6414632240592 3.79563238119054 26.1
"98" "Liechtenstein" 47.14 9.55 77 78 78 31.431022553516 85.662 147.51426550175 17330.6763901936 14.338 1.18217231281734 100 15.1698602470605 37910 6.49122650588864 72.1274012028981 3.58976349770805 91.20838084194 -87212093508.4059 31693131775.288 49327400702.1805 84 80.6 21.7110553483754 17.6337981478101 9.4 81.2480832768591 10.9596207994904 175572.205525343 4.58984796185051 9.59213667123457 84 37553.3828120661 2.9875812573907 34.2115451338891 236.9375 15.8910106435962
"99" "Lithuania" 55.1694 23.8813 843 880 912 10.1389999389648 32.321 44 -163902 67.679 4.37809012309851 100 24.8622241013899 2789533 3.64475653175535 73.6789110643871 6.63800001144409 95.9998593070447 867654602.336174 817584208.600275 5770956096.50459 80.1 69.5 40.2 19.7050331564608 3.8 89.8 3.3 2375 2.81919579242839 3.22517537325499 80.1 64221.1328125 3.02 28.3938264594836 44.5313513780643 8
"100" "Luxembourg" 49.8153 6.1296 2843 2970 3034 1.95000004768372 9.01900000000001 8 48704 90.981 17.3621213728095 100 30.8620506054457 607728 3.11083626560442 175.544290965783 5.41300010681152 68.7756227449078 -5615033227.4932 3426284902.8119 938890223.596831 85.4 80.1 1 14.1831541841472 5 88.4 1.9 51824 2.92664286776237 3.99487452237961 85.4 221452.921875 3.63 24.0539255010323 250.093827160494 6.3
"101" "Madagascar" -18.7669 46.8691 82 88 93 70.9970016479492 62.809 233 -7500 37.191 0.130420845169797 24.0753917694092 11.6455111740114 26262368 4.5647923154181 33.8198379741594 1.64499998092651 100 612036371.422122 80122318.4631141 1739588290.28962 67.909 64.728 61.9 2.98671712579162 4.5 43.2 38.2 10170 6.38436038582579 20.2238771323715 67.909 2927.53588867188 2.39 31.3127141278542 45.1398556204881 28.6
"102" "Malawi" -13.254308 34.301525 5 8 8 67.3470001220703 83.063 181 -80263 16.937 0.0783395970665838 12.7 5.675032374183 18143315 3.49999999999999 28.3716725654143 5.375 100 102033113.80307 -1426524326.02759 759614761.931253 66.4 60.155 90.5 2.64543493031032 4.5 31.7 35.3 2327 4.62032197696521 3.84470617648111 66.4 2733.89404296875 2.59 33.5067181744607 192.440761561307 31
"103" "Malaysia" 2.5 112.5 3793 3963 4119 13.6879997253418 23.964 92 249999 76.036 8.13021031314655 100 23.9906484861277 31528585 4.74160645035721 61.745411268396 3.3989999294281 90.537343806725 8570094242.95007 7590221354.00599 101452531755.37 78.008 73.903 18.2 6.67175462547886 16.7 73.6 6.7 476733 5.98545872369598 8.8343747621729 78.008 60187.3828125 3.22 31.5516970601393 95.9628214883579 23.6
"104" "Maldives" 3.2028 73.2207 19 19 19 11.3100004196167 60.192 33 56851 39.808 3.06837235497627 99.8 16.8907424629493 515696 6.8888171958136 77.1839483892858 6.40299987792969 0 538536564.514229 -1388151607.5595 722068698.776903 80.191 76.931 17.3042155172572 3.70334460612454 9.2 84.4 7.4 26789 10.5671939455279 82.6938366672004 80.191 34035.82421875 2.67 31.9927670155309 1718.98666666667 0.9
"105" "Mali" 17.570692 -3.996166 47 56 59 66.3330001831055 57.644 53 -2e+05 42.356 0.0833693550692031 43.0898399353027 12.8251848101107 19077690 4.89999574546111 34.0531709070044 9.77600002288818 100 467067198.107612 -4346689112.563 31282991842.276 59.185 57.718 62.2 2.50722975755683 2.4 30.5 62 81784.5627327009 5.93973795012896 10.6834449726713 59.185 6394.76806640625 2.59 30.2795009149134 15.635015858186 23.1
"106" "Malta" 35.9375 14.3754 241 293 299 1.50699996948242 5.38800000000001 14 4501 94.612 5.40061395717027 100 30.8320920142601 483530 6.77232811144415 123.982943699442 4.6269998550415 100 4735070858.12154 1433226277.63042 1024613729.12178 84.4 80.6 4.6 20.3493242997122 8.3 90.5 6.1 20903 2.85446482680587 8.76299241462466 84.4 96758.984375 2.81 26.083527650303 1511.03125 6.1
"107" "Mauritania" 21.0079 10.9408 6 6 6 55.4129981994629 46.328 93 25002 53.672 0.689388119146373 42.9123191833496 27.375123174133 4403319 3.5542779844437 76.2198848987709 10.3219995498657 100 70755026.5279 -972886440.025002 934291833.830821 66.061 62.831 64.1 3.14111215805009 7.1 37.2 51.5 5636.83947213211 1.15714816396614 0.291008929085353 66.061 15087.9189453125 2.33 51.004485583805 4.27216357815077 24.7
"108" "Mauritius" -20.2 57.5 244 268 273 7.7020001411438 59.207 13 0 40.793 3.35311047207863 98.0314331054688 19.312206858406 1265303 3.77381891285675 54.1888142175361 6.86899995803833 100 371518185.9208 -815323260.187134 6353096296.20215 77.89 71.3 11.7 11.4741730686522 22 88.7 13.6 14940 9.54918584596861 38.8811569685775 77.89 48821.19921875 2.73 33.8150296300682 623.30197044335 13.7
"109" "Mexico" 23.6345 -102.5528 2143 2439 2785 18.128999710083 19.844 23 -3e+05 80.156 3.99044614866763 100 40.7090420895066 126190788 2.13595812119722 41.1590154688671 3.37800002098084 99.6561265475774 37495592533 -21995659963 176390278595.584 77.827 72.046 8.9 7.22368498087198 13.5 79.9 11 590727 2.80036910958545 4.96059305792831 77.827 40453.45703125 3.05 21.3355771014877 64.9146264050001 13.1
"110" "Moldova" 47.4116 28.3699 965 1056 1174 36.2220001220703 57.371 86 -6935 42.629 1.38682914196587 100 18.7335906648284 3545883 3.39999999999942 54.998357631669 3.73399996757507 100 311870000 -1211370000 2995238116.31008 75.993 67.439 20.8 11.4695563413512 5.7 90.1 13.6 13590 6.86098721838949 14.4862872804603 75.993 14641.1484375 2.46 33.7202809786355 123.51980353224 9.7
"111" "Monaco" 43.7333 7.4167 77 79 81 10.4661500754179 0 0 29813.5256029778 100 6.32968865859751 100 35.9579530018805 38682 6.09999999999991 67.352752604692 6.33660718994665 82.9360765427165 -12574552334.3802 -2707648211.57073 31282991842.276 83.7417048666623 78.6473048075112 5.54313475161763 19.8658840868661 2.9 89.5396499201831 2.6 3 4.92227727164734 8.20459569058472 84.1053262249395 81802.5296466012 3.36034460955711 31.283596637521 329.763391541322 6.69129881916329
"112" "Mongolia" 46.8625 103.8467 15 15 16 30.9500007629395 31.555 428 -4262 68.445 7.08802567796829 85.8696517944336 47.9583989441702 3170208 7.22584889934619 64.2328349644418 6.34600019454956 97.0139805896742 1951528195.81853 -1902507511.63661 3549666961.87949 73.779 65.465 26.4157929292929 4.08353878726245 4.7 79.7 14 7777 9.69597228683613 6.81877429502399 73.779 32232.5234375 2.37 70.0685162884606 2.04060866654651 16.5
"113" "Montenegro" 42.5 19.3 233 241 248 8.56700038909912 33.187 15 -2400 66.813 3.5560717904183 100 23.3008644960111 622345 5.07786020112071 66.7342964918413 15.7760000228882 100 485653127.823429 -943038608.582669 1202727764.78899 79.105 74.205 2.6 14.9749366447439 9 95 2.3 6887 1.99151112504161 52.1678725110468 79.105 49213.30078125 2.75 28.5986432987207 46.2710037174721 10.7
"114" "Morocco" 31.7917 -7.0926 1120 1184 1275 31.2849998474121 37.547 99 -257096 62.453 1.7507945564544 100 21.7315718183433 36029138 2.99021416952922 49.2554358334041 9.02799987792969 100 3626012575.15534 -6444747450.12378 24461023093.2087 77.438 74.948 27.3 7.0129048211122 7 79.6 19.2 80154 5.45204134123441 22.0800694605501 77.438 26442.02734375 2.54 16.3704746014871 80.7285189334528 19.6
"115" "Mozambique" -18.665695 35.529562 10 10 17 60.6080017089844 64.012 551 -25000 35.988 0.320578016654618 27.4254703521729 9.27978887415166 29495962 3.42817366081721 84.2244178956122 3.19000005722046 100 2678190543.5991 -4500762107.63333 3257710292.09573 62.091 56.293 24.7 2.8907644574499 3.3 26.9 54 10479 1.28352669775177 5.53997255701068 62.091 2814.59106445313 2.54186528822055 15.4064147107958 37.508535313716 30.1
