"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Ethiopia","ETH","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1","29.1","29.1","29.1","29.1","29.1","29.1","33.2","35","35.7","36.9","37.7","37.7","37.7","37.7",
"European Union","EUU","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.26","45.6923076923077","45.1615384615385","43.5185185185185","42.7814814814815","42.4666666666667","41.6214285714286","41.95","41.8178571428571","41.9321428571429","41.3571428571429","41.1071428571428","40.4107142857143","40.2571428571429","39.6821428571429",
"Fragile and conflict affected situations","FCS","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5551724137931","80.3666666666667","80.83","79.6866666666667","77.2870967741936","74.5096774193548","65.1709677419355","62.0235294117647","53.6176470588235","47.0382352941176","47.2058823529412","47.4529411764706","48.1882352941176","48.4647058823529","48.464705882353",
"Finland","FIN","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5","47.7","47.8","47.8","47.7","40.8","39.1","40.6","39.9","40.1","37.9","38.1","38.4","37.3","36.6",
"Fiji","FJI","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5","41.5","41.5","41.5","41.2","39.3","38.3","37.6","31.1","31.1","31.1","33.1","32","32.2","32.1",
"France","FRA","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3","68.2","68.3","67.7","68","68","68","69.7","69.8","71.3","64.9","64.1","62.6","60.4","60.7",
"Faroe Islands","FRO","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6","59.6","58.7","58.7","58.7","58.7","59","59.9","60","60.5","60.5","60.5","60.5","60.5","60.5",
"Gabon","GAB","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","45.7","45.7","45.7","45.7","44.4","44.4","44.4","44.2","41.7","46.8","46.8","46.8","47.1","47.1",
"United Kingdom","GBR","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","34.6","34.6","34.2","34.9","36.1","36.2","35","34.7","33.5","32","30.9","30.7","30","30.6",
"Georgia","GEO","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","38.6","38.6","38.6","15.3","15.3","16.5","16.5","16.4","16.4","16.4","16.4","16.4","9.9","9.9",
"Ghana","GHA","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1","35.3","32.1","31.9","31.9","31.9","32.9","32.8","32.7","32.7","32.7","32.7","33.2","32.4","55.4",
"Gibraltar","GIB","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6","71.6","71.6","71.6","71.6","78.7","83.1","83.1","61.4","61.4","61.4","61.4","61.4","61.4","69.3",
"Gambia, The","GMB","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279.9","285.9","285.9","285.9","285.9","285.9","277.1","277.1","272.1","60.1","51.3","51.3","51.3","56.6","48.4",
"Guinea-Bissau","GNB","Total tax and contribution rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2","45.9","45.9","45.9","45.9","45.9","45.9","45.9","45.5","45.5","45.5","45.5","45.5","45.5","45.5",
