"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Benin","BEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74789","2.62665","2.88869","3.23235","2.95134","3.12027","3.50804","3.63079","3.50328","3.22981","3.79566","4.22204","5.02932","","4.86816","4.54732","4.32113","4.35643","3.99469","4.84464","4.03814","",
"Burkina Faso","BFA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","1.67983","","1.9618","","","1.75448","","1.76396","","","1.42608","","","","","","3.4511","","1.44026","","","","","","","","","4.4326","4.47876","4.58858","","","3.93896","4.48326","4.05353","4.59384","4.55994","4.16607","","6.42744","6.03609","",
"Bangladesh","BGD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","1.13093","0.9376","1.0715","1.01164","1.03267","1.22303","1.27118","1.34349","1.51364","","","1.51912","1.42566","1.63177","1.69262","","","","1.95247","","2.13282","2.12508","2.17193","2.01715","2.06939","1.94014","","2.13129","2.20222","2.05457","1.93942","","2.1327","2.1755","1.96616","","","1.53554","2.47255","1.98602","",
"Bulgaria","BGR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.52948","","","","","","","","","","4.45406","5.42962","5.26046","4.95049","4.17066","2.38662","2.25008","","2.75566","","","3.41018","3.41238","4.02938","2.33781","4.14106","3.93202","3.68211","4.22437","4.28575","3.86346","3.56303","3.50203","4.07685","","","","","","",
"Bahrain","BHR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87436","2.575","2.49678","","","","2.64531","2.47688","2.46746","2.66808","","2.32721","","",
"Bahamas, The","BHS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.23284","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00001","6.19662","","","","5.71226","5.87103","6.07696","5.1521","","4.36894","5.09167","4.68479","4.95964","5.00942","4.81831","4.78752","4.94655","4.79499","","",
"Belize","BLZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44344","5.02843","5.79693","","5.20682","5.29927","","","","5.68789","6.10014","6.62963","","","6.2572","6.4953","6.76618","7.12481","7.37876","","",
"Bermuda","BMU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","2.8821","","2.40959","","","","","","","","","","2.31682","","","","","2.39478","2.46546","2.68802","","","","","","2.15247","","","","","1.66627","1.77588","1.98877","","","","2.58609","2.5852","","","","1.75958","1.6986","","1.50039","","",
"Bolivia","BOL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56816","","","4.75666","3.80062","3.94893","3.84468","3.75037","","3.97448","4.47908","4.8706","4.97426","5.26884","5.46355","5.6488","5.73741","5.8551","5.83885","5.94848","6.24106","","","","",
"Barbados","BRB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","5.9448","6.51716","","","","","","","","","","","","","","6.60199","","","","","","","","4.25458","4.62151","5.93509","5.76335","6.12136","5.90407","5.55696","","5.27164","4.92445","5.11939","6.03487","","5.2589","5.09774","6.22941","","5.09272","4.65652","","",
"Brunei Darussalam","BRN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","6.23915","4.99502","4.03929","8.79329","3.39271","1.96134","1.97008","","2.11424","1.54552","1.19108","1.61678","1.69715","","","","","4.73773","5.40903","4.69012","3.95996","3.66894","3.74769","4.29403","","","","","5.25395","4.93205","3.70591","","","","","","","","","","2.04661","3.3221","2.88959","","3.35319","","4.42541","","","",
"Bhutan","BTN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51379","5.7178","","","6.41799","7.0781","","","4.7975","4.62672","4.02447","4.65258","","5.58966","5.90333","7.32193","6.80249","7.02813","6.64043","",
"Botswana","BWA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.38724","3.90639","3.26279","3.67424","5.64943","6.06396","5.40031","5.95214","6.14173","5.46932","","","5.55227","5.55166","5.65072","5.18593","6.11773","6.15111","","5.73963","","6.84061","","","","","","","","","","","","","10.67859","","8.85149","","9.63292","","","","","","","","","","",
"Central African Republic","CAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","3.17053","","","","","","","","2.20775","2.54805","","","2.2442","2.27631","","","","","","","","1.69002","1.61265","","1.51957","1.5398","1.62453","1.65222","1.41506","1.31332","1.29001","1.25458","1.11761","1.10792","","","","","","","","",
"Canada","CAN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.71019","7.61541","7.0375","6.68963","6.44295","6.72099","6.73353","7.09767","6.71475","6.48467","6.43061","6.51914","6.88043","6.64404","6.21287","6.04419","6.32446","6.17615","6.09832","5.99199","6.8843","6.77094","7.70426","6.68002","6.32445","","","5.51197","5.54994","5.442","4.96956","5.01073","","","4.78215","","4.78036","4.63826","4.85264","5.36993","5.27444","","","","","","","","",
"Central Europe and the Baltics","CEB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.212365","4.709305","","4.655275","4.33465","","4.95043","4.579165","4.85891","5.08048","5.17097","5.06729","4.85505","4.84486","4.71155","4.59055","4.83454","4.96436","4.76895","4.60079","4.481895","4.584895","4.63313","4.81231","4.71078","","","",
"Switzerland","CHE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","4.3603","4.3221","4.39032","4.49743","4.35319","4.29915","4.33565","4.29062","4.357","4.26674","4.52294","4.68063","","5.09206","5.0553","5.05943","5.07192","","4.88702","4.89023","4.7814","4.95981","5.31429","5.52376","5.44573","5.2041","4.96158","4.68738","4.86799","5.04118","4.92605","4.96986","5.03337","5.04048","5.05123","5.10057","5.11332","","","",
"Channel Islands","CHI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
