"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Switzerland","CHE","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","2.9","","","","","","","","","","2.8","","","","","","","","3.1","","3.3","","","","2.9","2.9","3","3.1","3.1","3.2","3.3","3.3","3.2","3.2","3","3.1","","",
"Channel Islands","CHI","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","1.2","","1.4","","1.2","","1.3","","1.3","","1.3","","","1.4","","","1.9","","","1.9","","2.1","","2.1","","2.2","","2.3","","",
"China","CHN","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","","3.1","","","2.7","","","2.3","","","2.4","","","2.1","","2","2.1","2.1","2.5","2.5","2.6","2.7","","","",
"Cote d'Ivoire","CIV","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","2.8","2.5","2.7","","","","2.3","","","2.7","","","2.6","","","","2.3","","","","","","1.8","","","","","","","2.1","","","","",
"Cameroon","CMR","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","","","","2.5","","","","","","2.5","","","","","","","1.7","","","","","",
"Congo, Dem. Rep.","COD","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","","","","","","","","2.1","","","","","","","",
"Congo, Rep.","COG","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","1.6","","","","","","","","",
"Colombia","COL","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","","","","0.5","","","0.3","0.1","0.5","1","1.1","1.2","1.2","","","0.9","1.1","1.1","1.2","1.2","1.2","1.2","1.3","1.3","1.4","1.4","",
"Comoros","COM","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","","","","","","","1.6","","","","","",
"Cabo Verde","CPV","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","","","","","","2","","","","","","","","2.2","","","","",
"Costa Rica","CRI","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","1.1","","","","","1.5","","","0.6","1","1","1.1","1","1.1","1.1","1","1.3","1.4","1.2","1.1","1.1","1.1","1.2","1.3","1.4","1.4","1.5","1.5","1.3","1.6","1.5","1.5","1.4","1.5","1.5","1.5","1.6","1.5","",
"Caribbean small states","CSS","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.8","3.7","3.7","3.7","3.5","3.6","3.4","3.3","3.1","3","3.2","3.4","3.4","","",
"Czech Republic","CZE","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.6","","","4","","","","","","4","","3.6","3.8","3.7","3.9","3.9","3.8","3.7","3.7","3.9","3.8","3.9","3.9","4","4.2","","",
"Germany","DEU","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","","","3.4","3.4","","","3.6","","3.5","3.5","3.4","3.4","3.4","3.2","3.4","3.4","3.3","3.3","3.4","3.5","","3.3","","3.1","2.9","","","",
"Djibouti","DJI","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","","","","","","","","","","1.3","1.7","","","","1.9","","",
"Dominica","DMA","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","","","","","3.8","","","4.5","","","","","4.4","","","4","4","4","4","3.9","3.9","3.5","3.7","3.7","3.7","3.6","3.4","3.7","3.7","3.7","","",
"Dominican Republic","DOM","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","","","1.7","","","1.6","","","","1.5","1.3","","","1.2","1.5","1.3","1.3","1.4","1.5","1.4","1.6","1.7","1.7","1.8","1.8","1.9","1.9","1.9","1.9","1.8","2.3","2.3","",
