"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Australia","AUS","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","742550000","1158000000","1168180000","1634000000","1680020000","1317030000","1569256000","1365680000","1493121700","1262842800","1708729730","3357977441.39118","6339772676.22443","6213814800.04454","5329033239.41445","3989818897.21656","3862096210.08846","3319307782.79878","3822366656.88824","5486014814.34888","6366460013.12232","4824242557.36492","9995391402.50795","11987781859.6967","9886483620.48084","8361034036.62566","10346341271.7329","12583630026.5048","16852981546.3693","16961258792.9022","19318743724.0756","19339711736.4717","13852416773.1173","14188550691.4828","14313163752.8351","14951886130.3736","17402141301.7261","17588261223.5229","15377553384.6145","21955814712.2324","18821546023.5147","18663980677.4372","21567012300.1784","33258076239.1012","36925537509.3118","43257063108.6614","55078716457.7347","26907894338.8501","32923506492.0435","41742190606.7948","42267797177.4333","46714016758.3861","49138172006.1935","52837027749.6145","53910325023.2378","45712035070.596","53555791522.7773","66597718118.1818","53880533420.3007","",
"Austria","AUT","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","720945600","847058100","1081957340","1229910840","1319442160","1314046080","1336543420","1488335600","1650819000","1541024000","1805764300","2455021251.70296","3280220048.61509","4335902626.19018","6428287967.073","6510895769.23949","6374077148.29675","6813640726.05985","9804525357.23644","14883522738.0883","17725433544.0942","13676529640.2529","14949075030.3479","12575296676.6522","10759891540.7682","11678513739.8946","14426653335.3039","17768883013.4546","16043317040.0277","16881871851.2892","17227717542.1462","17414573769.7864","19025543787.0186","21878103248.0458","23852061060.4833","23368742794.5262","26833509076.3267","22021086580.2563","25207674037.3337","18923059530.5772","17649557521.9085","15598207438.845","13182007409.347","12729301826.6791","12188419360.202","11827977057.728","12911210327.5257","18193955715.2108","16741449884.8454","17903949014.9959","22241623425.0213","24768999165.179","27211429627.7746","23316756962.0136","25001493235.2233","22239731667.636","23255493380.5846","21565331649.2621","23190665221.0656","",
"Azerbaijan","AZE","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","590075.584692729","2034228.47621105","120884190.931729","213661231.432484","467319243.469369","448540667.457412","672589591.859642","679605504.08201","724979353.94087","720471772.469666","802839749.214127","1075084292.67504","1177743664.23387","2500372956.08952","4273114882.33472","6467239211.36657","5363850354.15113","6409059730.22349","10273925784.8398","11277345749.0186","15175667724.097","15816416601.3299","7319394112.32726","6573862903.11433","6680532216.7134","6665989936.45047","",
"Burundi","BDI","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","5050000","2950265.9","7453827.2","15395912.57","17727076.9039864","18549238.238545","21591190.3087651","14367912.0433159","30847714.159055","49159844.2330086","95905709.7833384","83359466.469142","96725113.6573312","104654105.620465","68145841.3928337","37357560.7551026","33509004.7163326","25040939.7998759","35103931.4340949","75804855.8449158","69068852.0226958","76449554.6181655","106526906.432413","111668438.445462","147473748.750129","179911767.284509","169711841.577049","211303503.340123","216108467.542699","145960526.577454","118039205.611467","70480623.6839841","52981473.9119671","37646865.1651183","17974678.2401183","59105712.309297","67366291.2726551","66173617.2508293","100575245.808507","131138494.759737","177130962.895465","266537169.93856","323088641.078175","332085022.471923","295447213.888204","308757013.647554","329308184.126304","317139256.456431","136134382.176262","95158477.5306259","97402580.425552","68126200.7714545","",
"Belgium","BEL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","1526945820.56682","1819222317.90634","1756067570.04839","1973351171.09007","2227003946.66195","2339311318.17963","2357973397.68836","2597706013.79266","2486675901.58664","2395121264.48792","2946532105.06856","3721848718.73862","5028350688.4736","8052357419.36886","11403306216.9486","9983533481.2829","9173446261.19913","10958484438.8751","13591056962.6926","22959057237.077","27973532283.2125","18539741073.8592","19545394587.8802","17754310163.1005","15102823617.199","16026466437.3861","18899783761.008","25898989384.3385","23145049665.9574","22886849283.0949","23788895634.1247","22868663721.0973","22146931620.7312","21197694511.7278","23474024353.9274","24120462999.8407","22609776070.2498","20635950073.3992","21012750278.4705","13346240662.3449","12271745172.0013","13560301157.335","14697923742.2018","14448826871.3605","13990812128.097","11996383512.5918","13436681104.3321","16485311239.2755","15680647981.365","23861674312.7944","26779063929.1966","29114266148.2487","30768939403.7022","26946175032.3354","25444391272.9201","24101851039.0629","23480922147.456","26151437584.4711","26856799008.9529","",
"Benin","BEN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","143195868.268889","138200000","148263262.412567","288917105.667086","241498645.519865","321264479.580148","413645589.087291","331184644.40916","159682645.465368","208528928.652138","545881210.093418","408085833.850912","356198543.655536","434858727.396683","876251489.007675","1076508569.83226","532096252.28796","659565596.029364","1307945065.4143","1853480850.25527","2446571611.35799","3174800835.43058","2376175210.15567","1869479672.24747","1610776837.04072","1935771266.13791","1634375949.12566","1515788656.4122","1305630681.37667","1721734791.67036","2624623706.05726","3221759632.85791","2825004863.68236","3877163419.29565","5277479281.25889","5787356027.0945","10341543873.7537","11174828666.9521","9174749651.12681","12754226899.6072","18087689200.062","22319788312.4797","27493077971.9949","32283838538.9037","33431482893.1712","32028383716.5949","",
"Bulgaria","BGR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","670207829.90459","1241109201.35232","1052450306.21187","1396927155.27122","1635187896.10957","864262294.007178","2485359967.63859","3056953865.99045","3264673603.2394","3507198891.18447","3646131847.83262","4846429934.1631","6825720112.56369","9337108132.85169","8697081081.81402","11756001867.2857","17544560019.9979","17930378434.4521","18522121029.1316","17223204558.801","17215731650.4487","20507099695.0265","19883353048.1463","20129698078.3467","22153050488.9051","25176065815.9197","28375830876.2926","28711039864.6649","",
"Bahrain","BHR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","22700000","21545600","28342400","51630300","67942400","71656690","96340310","98895593.4723569","90619113.4453415","175720924.294449","310517289.762801","456619581.369459","528660973.356273","527347411.354709","690672790.518466","1041823487.37737","1603748400.16345","1603323223.25702","1483581781.69414","1348689378.04276","1708764499.12127","1548021883.66176","1221128525.51462","1313227478.60344","1110178756.53797","1292613497.46056","1567656863.35093","1448449006.73065","1360774758.84121","1227157593.41565","1337941165.96901","1373829388.7828","1333801422.74692","1122372720.21103","1412574532.29933","1605306697.72147","1725453561.44655","1777159820.10789","1840973997.58307","2006203184.74825","2051923931.62393","2895643505.16612","4342187749.57618","4050919098.60005","4008299045.06264","5299463737.03106","4774194828.72022","5454261306.9061","5527718440.19013","6229406002.51976","3546207932.19981","2611989314.00794","2823123079.34137","2334278370.00967","",
"Bahamas, The","BHS","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","44400000","26070000","21680000","29500000","37060000","43150000","49791749.3585898","53283293.0695293","47419157.5627205","68502133.002373","61011359.6371956","86298283.6251967","92269277.8802252","100205503.194829","113488532.440932","121973941.278934","161141024.7222","182475237.258348","231498467.823811","170115271.744528","172036083.486967","146838360.448918","158165375.368113","181313537.598879","155332535.372008","172283366.874487","176619981.956283","179199375.081757","171391392.400695","227046333.545615","346518164.92189","410499712.197927","349644583.160698","319252843.728164","380645829.417907","491108558.163103","674401942.812061","586297936.226167","461331327.062986","464482895.393893","567909087.744537","1009823819.80338","1044153800.49774","1070217424.65299","846941347.75579","807408405.007461","874337064.77897","895475136.251959","1001933945.18353","1413972940.85571","","",
"Bosnia and Herzegovina","BIH","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80406088.8620727","174530374.663959","452403157.491563","496626475.424899","1233132927.04398","1336266925.26078","1813519793.37355","2427266571.09408","2547614646.93943","3671010361.24337","5041780928.68635","4479825860.3902","4575111866.53329","4411161779.56729","4247540639.15232","4389987070.5025","4984005030.66019","4860208933.35914","4790984890.64006","5136418168.10228","6473729518.60968","6808433501.27296","",
"Belarus","BLR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100987552.590763","377020387.881762","469150024.053594","393699160.773387","702756649.059353","294270277.250556","350495841.300002","390676493.528801","687361275.148582","636538852.309087","836974642.741323","1341819426.53213","1386410520.73254","4178575862.32941","3063153364.72563","5640214197.2805","5025440611.53055","7863285897.42622","8094992776.16545","6654216939.69032","5067715364.28753","4172797260.41231","4907608003.26984","7315236708.5196","7157559690.48716","",
