"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","37.7531633846496","37.7206532441176","37.6676971830566","37.598110317342","37.5087112676433","37.4017568661176","37.287298872157","37.1233871143812","36.8847596126938","36.6030190356704","36.2728842912125","35.9054936594892","36.1177893650609","36.953406011591","37.8858019048455","38.9533244594807","40.1504492452011","41.482512742681","43.0666036570287","45.0225622725967","45.7702630719153","47.00173092544","48.6758290187223","50.675012168151","52.7591354729672","54.674388344112","56.3923606789293","57.6294517773173","58.1846890552311","59.2476993770049","58.9419125496376","57.2348045679024","54.6741307588961","52.0949302299252","50.2036258592739","49.2485154157755","49.2247733482175","49.8787321234423","50.8971941769499","51.8192182579358","52.3368509249971","52.3684602237178","52.091477169168","51.7279774662149","50.9402168130013","49.8803717053286","49.1853287330725","48.7410810174804","48.4133624446718","48.0244230722023","47.4757078907422","46.7472386204097","45.9116105171381","45.0502455986707","44.2696337800067","43.6236513259867","43.1187371220981","42.6990168187315","42.3311983623682","",
"Angola","AGO","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","38.5485803429945","39.0320917212467","40.0032782658928","41.0553182465388","42.2647108159854","43.670865024281","45.3294980614622","47.2018358080493","49.1281632917012","50.8386670136245","52.1241240286849","51.7413009084035","49.9951857568428","48.0837150905547","46.2255810892285","44.5464295735703","43.0529488943996","41.6948550840491","40.435055063651","39.2302230222487","38.0581182040749","36.9189260511313","35.8292911109442","34.7940288053233","34.498562905793","34.2345540820132","34.0069016561464","33.8133574045112","33.6607560969193","33.5498054438582","33.4892082734601","33.4752898346166","33.5065943708645","33.5767626995731","33.419287085014","33.5468802612178","33.6964081988928","33.8610735253862","34.0431022318849","34.2388910736112","34.4473898627143","34.6644546146662","34.8948047413621","35.1292377835111","35.3605921438495","35.5794827754615","36.0470418932163","36.5076057321376","36.9739247012709","37.4523562078961","37.9606196776997","38.4987273778226","39.0711524386427","39.6730340606104","40.1716967202886","39.6981401941404","39.2681018680787","38.8733836410621","38.515297744971","",
"Albania","ALB","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","27.2805486839601","26.8138911821056","26.2942615013019","25.8125155129871","25.3577190896739","24.9418758392373","24.5624895711664","24.1902294032467","23.7737528383895","23.3728166545613","23.1238962468335","22.9071333591928","22.6767816232313","22.4780523026728","22.2963335191568","22.1154286179176","21.9576739195997","21.7989470129514","21.6724899311739","21.565405587851","21.4654369706913","21.3755494532152","21.2638205825202","21.1510769402989","21.044465430884","20.9476342792755","20.878220984351","20.7957579967752","20.7382670551785","20.5500531203948","20.6536465250388","21.2624446164523","21.7293239299209","22.2096071587252","22.7041873879264","23.2143044294618","23.739682275665","24.2807521972939","24.8385705085915","25.4140123904855","26.0073166324257","26.5442974809485","26.4677295399406","26.4232592881268","26.4029242423804","26.4196353579697","26.4804463807739","26.586583016501","26.7090495944053","26.8204860693124","26.8964718440507","26.9245711988074","26.9370625997913","26.9777768076807","27.0449580674785","27.1560704332358","27.2514695756041","27.3479864857341","27.5063925379807","",
"Andorra","AND","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","33.8684078431487","33.9685441274675","34.1043598431191","34.2575161331885","34.4387500309284","34.6209982480672","34.7152093345011","34.616077197924","34.5457920641681","34.5166478139729","34.511070193402","34.5603356669141","34.6357411731715","34.7393152311196","34.8135205340988","34.8503564507842","34.635095822747","34.3647054182684","33.9764127359577","33.5830353496002","33.1909082540812","32.8003406406006","32.4292339049238","32.0200721615293","31.64937761854","31.331080882175","31.058414045539","30.9416691303225","30.9594227782344","30.9453579553654","30.858702111832","30.8797908206556","30.2940640594042","30.3338879996738","30.3320254928772","30.8042594745779","30.8465936190634","30.7990683472124","30.7401430257668","30.6815105396291","30.6253771621945","30.5686233366652","30.5791188935896","30.5147064775313","30.2617514757759","30.0263040323625","29.798851535431","29.4024070397643","29.3425173661545","29.296016388599","29.2118915337486","28.7644421569812","28.7030352470441","28.6692482661319","28.6695812265985","28.7132495089159","28.8039387914494","28.8990228316477","29.0157691528897","",
"United Arab Emirates","ARE","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","49.4045077804113","47.134378126042","44.1120343262176","41.1615816835583","38.8752848989433","37.318520172057","36.4460085672882","35.8185776595508","36.0123785475106","38.154233429377","38.9436898184266","38.7910867032183","38.3352832267518","37.8838398272522","37.6914745889027","37.8707055747536","36.6833490609532","34.2776141446894","32.4986437909471","31.3938127123739","30.9123456880145","30.7459046224025","30.7916690227927","31.0589053977425","31.3713106450619","31.6083224643065","31.8221602443764","32.0424814482088","32.2453826715976","32.4556769373733","32.7039547694262","32.956827801875","33.2060905819129","33.4885866291733","33.8659749435522","34.3517806747542","34.8091053046709","35.1759361129026","35.5187671876378","35.8281035082917","36.06754191246","36.4038249002931","36.7684583034885","36.6635308355805","35.5965018092279","33.5885550049995","31.163171774469","28.8539962675391","27.0636030753195","26.1198437565515","26.0761913186974","26.0797962383317","26.7176221837205","27.7953895904218","29.0485142123626","30.2557732289116","31.3512235239089","32.3968902989946","33.4262581877277","",
"Argentina","ARG","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","44.8491600561974","44.784902216512","44.7122323401432","44.6579375934811","44.6230866278524","44.6047689953787","44.6052532220764","44.6219408721039","44.6467292896976","44.6671084739121","44.6789606002276","44.5157248954759","44.290186859768","44.0630891901586","43.8495983248297","43.6570954092152","43.4883007058321","43.3370313913467","43.1957542294238","43.0527086641962","42.9008119547136","42.5647595961434","42.150503617108","41.7410226486397","41.341250783615","40.9547046292751","40.5837237469182","40.2276093620545","39.8906298032321","39.5764428999762","39.2893358113224","39.0369598967073","38.8625598391237","38.7075616150206","38.5705995818323","38.4499523674727","38.3450185323477","38.2541412355965","38.1759534009302","38.1061688768099","38.04343318509","37.9842769379884","37.9741678168661","37.9974405351837","38.028726915345","38.0673295218044","38.1155954081706","38.1716544747221","38.2318637986302","38.289494990296","38.4442699573202","38.2604784860788","37.9961446073599","37.7410622908127","37.4954324954567","37.2602857528495","37.0355002157457","36.8197273819288","36.6134837504002","",
"Armenia","ARM","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","55.9608348353098","55.1267741967346","54.3706725259543","53.7026186465354","53.1327475820733","52.6598806484658","52.2930648769575","52.0216151896809","51.8302924474629","51.691008292061","51.4788566075706","51.1658191186945","50.8970023781293","50.6772683677018","50.5237026749095","50.5672756009337","50.6804860160191","50.8532788006155","51.084207090694","51.1097617288741","50.8739427993131","50.6897032787333","50.5638678901745","50.4598410712938","50.3350387507298","50.1697435572066","49.9304380736778","49.6587913217421","49.5031742232172","49.3366512952625","49.2365865007734","49.6241578974425","50.4494053603777","51.5702900672848","52.7435102349639","53.7565802970332","54.5163421680573","55.0557204383962","55.4169510650638","55.7003270317865","55.9854447042845","56.2665431209382","56.4571097836427","56.617626165588","56.8021144868263","57.0335501037686","57.3352416716705","57.6967089498781","58.0500084305732","58.3007192002154","58.3770093860371","58.2512394353674","58.2395369262703","58.2038869431711","58.1184347110783","58.0447392019333","58.000950231619","57.9734407885213","57.9567675616692","",
"American Samoa","ASM","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","25.4785661402557","25.4197296235393","25.285590333991","25.2855382234887","25.2759242099543","25.2672154036498","25.180539164854","25.8797861481859","26.4675657358504","26.9771182404031","27.5323096721749","27.7011225154368","27.3716600878097","27.1300245701289","26.6227122109607","26.4674491069853","26.374021201762","26.2524227084788","26.1226151061698","26.0152180758154","25.8734456174966","25.6381367149767","25.511564914324","25.4914066188959","25.5021088307881","25.4518162967673","25.33339385067","25.2428875738692","25.1238478565749","24.9907951174422","24.9117460068356","24.883790487875","24.8593371947034","24.895645884823","24.9127159196216","24.892902303737","24.8464841284951","24.4846876426106","24.1470813761957","23.790323641243","23.4276317706044","23.035650442754","22.8934283667946","22.7493458579625","22.6235964434784","22.4623239091658","22.2686387253844","22.4596404460063","22.3427824981989","22.213171521988","22.1970487158768","22.2181733455639","22.1972539141978","22.1812951526252","22.2168650669147","22.2644362380115","22.2853199862516","22.277628513169","22.2933745854429","",
